rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore
casque_dor,8.4,11,11,0,100,0,3,3,0,100,3.7,397,76
grisbi,8.3,23,23,0,100,8.8,7,7,0,100,4,630,83
1079208-matchmaker,5.6,26,14,12,53,0,4,2,2,50,3.3,1220,66
ballad_of_the_sad_cafe,6.4,5,4,1,80,0,3,2,1,66,3.6,69,64
deceivers,5.1,5,1,4,20,0,1,0,1,0,3.1,252,50
purple_butterfly,5.5,20,9,11,45,5.8,8,4,4,50,3.1,578,42
five_easy_pieces,8.2,30,25,5,83,6.5,5,3,2,60,3.9,4148,85
el_cid,6.5,12,11,1,91,0,1,1,0,100,3.6,1234,73
howls_moving_castle,7.5,148,127,21,85,7.3,36,30,6,83,4.1,56005,93
steamboy,6,87,51,36,58,6.1,28,16,12,57,3.5,4805,70
nomi_song,7.2,36,34,2,94,7.3,15,15,0,100,3.8,302,79
hitch,6.3,178,122,56,68,6.3,34,21,13,61,3.4,189230,65
poohs_heffalump_movie,6.6,84,67,17,79,6.2,23,17,6,73,3.5,2927,71
1211777-uncle_nino,4.4,33,7,26,21,4.2,13,3,10,23,3.7,109,70
bride_and_prejudice,6.1,131,84,47,64,6.8,32,26,6,81,3.3,17555,67
constantine,5.5,214,98,116,45,4.7,42,10,32,23,3.5,71421,75
son_of_the_mask,2.8,101,6,95,5,3.1,25,0,25,0,2.1,4576,32
because_of_winndixie,5.8,118,63,55,53,5.8,31,17,14,54,3.3,6908,70
turtles_can_fly,7.8,70,62,8,88,7.7,21,19,2,90,4.3,2998,93
beautiful_boxer,6.7,35,28,7,80,6.7,12,9,3,75,3.9,879,88
pauly-shore-is-dead,5.7,13,8,5,61,0,1,1,0,100,2.4,2127,28
bunny_lake_is_missing,6.9,9,8,1,88,0,1,1,0,100,3.7,715,76
jeremy,0,1,1,0,100,0,0,0,0,0,0,0,0
dont_tell_her_its_me,0,1,1,0,100,0,0,0,0,0,0,0,0
until_september,3.3,5,0,5,0,0,2,0,2,0,3.5,159,63
1040890-night_and_the_city,5.7,10,6,4,60,0,2,1,1,50,3,376,33
frozen-land-paha-maa,0,0,0,0,0,0,0,0,0,0,0,0,0
1148279-night_watch,5.9,125,73,52,58,5.9,30,17,13,56,3.3,19774,70
dot_the_i,4.6,59,15,44,25,4.6,23,4,19,17,3.8,2535,78
road_to_morocco,7.8,12,11,1,91,0,0,0,0,0,0,0,0
man_of_the_house,3.3,60,5,55,8,3.9,16,4,12,25,3.1,10877,59
kung_fu_hustle,7.6,172,154,18,89,7.4,39,33,6,84,3.6,37633,86
1139436-zelary,6.7,51,37,14,72,6.6,15,11,4,73,4.1,638,89
dr_giggles,3.9,14,3,11,21,0,0,0,0,0,0,0,0
1046772-three_musketeers,4.8,24,7,17,29,0,3,0,3,0,3.2,13783,67
four_feathers,5.4,149,61,88,40,5.6,32,13,19,40,3.2,6869,65
curse_of_the_demon,8,10,10,0,100,0,0,0,0,0,0,0,0
kontroll,7,64,52,12,81,6.6,18,13,5,72,4,2770,88
5x2,6.2,68,44,24,64,6,20,12,8,60,3.6,1684,69
germania-anno-zero-germany-year-zero,9.2,9,9,0,100,0,0,0,0,0,0,0,0
hole_in_my_heart,4,17,7,10,41,3.6,8,2,6,25,2.8,704,39
bigger_than_the_sky,3.6,16,2,14,12,3.2,9,0,9,0,3.1,458,51
diary_of_a_mad_black_woman,3.9,108,17,91,15,4.4,30,8,22,26,4,28144,89
you-must-kill,0,0,0,0,0,0,0,0,0,0,0,0,0
in_the_loop,7.8,158,148,10,93,7.7,29,27,2,93,2.9,31450,76
pacifier,3.7,127,26,101,20,3.4,32,5,27,15,3.2,48314,70
be_cool,4.6,168,50,118,29,4.2,38,6,32,15,2.8,15817,48
gunner_palace,7,102,86,16,84,7.2,32,27,5,84,3.4,649,63
walk_on_water,6.5,74,53,21,71,6.1,23,15,8,65,4,1438,86
1141099-hostage,5,154,54,100,35,4.3,36,6,30,16,3.3,22771,69
domain-of-murder,0,0,0,0,0,0,0,0,0,0,0,0,0
laughing_policeman,5.9,5,4,1,80,0,1,1,0,100,3.1,219,43
1034008-class_action,6.1,23,17,6,73,0,4,4,0,100,3,742,45
1003747-cat_and_the_canary,6.9,6,5,1,83,0,0,0,0,0,0,0,0
courage_mountain,0,0,0,0,0,0,0,0,0,0,0,0,0
kiss-the-bride,5.4,6,2,4,33,0,0,0,0,0,0,0,0
godzilla_vs_the_sea_monster,0,2,1,1,50,0,0,0,0,0,0,0,0
godzilla-vs-mechagodzilla-ii,0,2,2,0,100,0,0,0,0,0,0,0,0
1021128-that_championship_season,6.2,5,3,2,60,0,0,0,0,0,0,0,0
1077310-dna,0,1,0,1,0,0,0,0,0,0,0,0,0
acid-drinkers-15-screwed-years2004,0,0,0,0,0,0,0,0,0,0,0,0,0
oh_god_you_devil,5.1,7,2,5,28,0,0,0,0,0,0,0,0
deus-e-brasileiro-god-is-brazilian,0,0,0,0,0,0,0,0,0,0,0,0,0
blackball,4.8,13,5,8,38,0,0,0,0,0,0,0,0
agony_and_the_ecstasy,7,5,5,0,100,0,0,0,0,0,0,0,0
return_to_peyton_place,0,1,0,1,0,0,0,0,0,0,0,0,0
butch-and-sundance-the-early-days,0,0,0,0,0,0,0,0,0,0,0,0,0
it_happened_to_jane,0,2,0,2,0,0,0,0,0,0,0,0,0
once_upon_a_forest,4.4,5,0,5,0,0,2,0,2,0,3.3,913,67
hello_down_there,0,2,2,0,100,0,0,0,0,0,0,0,0
all_in_a_nights_work,0,0,0,0,0,0,0,0,0,0,0,0,0
twentieth_century,7.7,24,21,3,87,0,2,2,0,100,3.7,487,74
10008742-my_sister_eileen,6.6,5,4,1,80,0,1,1,0,100,3.7,99,73
strangers_when_we_meet,0,4,3,1,75,0,0,0,0,0,0,0,0
chronicles_of_narnia_prince_caspian,6.3,179,120,59,67,6.2,37,23,14,62,3.8,154104,78
1008931-green_berets,3.5,8,2,6,25,0,0,0,0,0,0,0,0
elevator_to_the_gallows,8,41,38,3,92,8.1,14,13,1,92,4.2,1819,91
thriller_a_cruel_picture,4.3,5,2,3,40,0,1,0,1,0,3.5,1247,67
1139738-cube_zero,0,3,3,0,100,0,0,0,0,0,0,0,0
being_julia,6.7,123,94,29,76,6.5,35,24,11,68,3.5,1947,71
10004650-save_the_green_planet,7.3,38,33,5,86,7.4,12,11,1,91,4,1746,86
thirty_seconds_over_tokyo,0,4,4,0,100,0,0,0,0,0,0,0,0
boys_and_girl_from_county_clare,5.9,28,13,15,46,5.8,11,4,7,36,3.4,443,67
ice_princess,5.6,102,53,49,51,5.4,29,14,15,48,3.1,33981,66
melinda_and_melinda,5.8,154,82,72,53,6,39,22,17,56,3.1,2565,45
miss_congeniality_2,4,144,21,123,14,4,33,3,30,9,3,34010,59
guess_who,5.4,148,64,84,43,4.7,36,9,27,25,3.1,27344,59
debs,4.7,58,23,35,39,4.7,21,8,13,38,2.9,4690,52
league_of_ordinary_gentlemen,7.3,34,31,3,91,7.2,14,13,1,92,3.5,155,64
incident_at_loch_ness,6.2,47,29,18,61,5.5,16,7,9,43,3.4,894,66
frozen_river,7.3,125,109,16,87,7.9,26,24,2,92,3.2,9338,71
yanks,5.9,7,5,2,71,0,0,0,0,0,0,0,0
paradise_alley,0,4,1,3,25,0,0,0,0,0,0,0,0
seagulls_laughter,6.7,32,27,5,84,7.3,12,11,1,91,3.4,199,64
caballos-salvajes,0,0,0,0,0,0,0,0,0,0,0,0,0
woman_thou_art_loosed,5.5,56,29,27,51,5.4,23,12,11,52,4,869,86
arrowsmith,7.1,6,5,1,83,0,0,0,0,0,0,0,0
barbary_coast,7.4,10,10,0,100,0,2,2,0,100,3.1,211,43
stella_dallas,6.2,5,4,1,80,0,0,0,0,0,0,0,0
thief_and_the_cobbler,0,4,1,3,25,0,1,0,1,0,3.7,1335,74
free_radicals,6.4,16,10,6,62,7.1,5,4,1,80,3.2,206,50
come_and_get_it,7.5,9,8,1,88,0,2,2,0,100,3.1,281,48
panic_in_the_streets,7.3,18,17,1,94,0,2,2,0,100,3.5,554,72
call_northside_777,7.2,15,11,4,73,0,1,0,1,0,3.5,657,70
young-torless,0,0,0,0,0,0,0,0,0,0,0,0,0
bells_are_ringing,6.8,8,6,2,75,0,0,0,0,0,0,0,0
finians_rainbow,5.6,11,6,5,54,0,4,2,2,50,3.3,1023,57
toolbox_murders,5.9,15,7,8,46,0,1,1,0,100,2.8,1770,36
sword_of_doom,6.9,7,5,2,71,0,0,0,0,0,0,0,0
deep-crimson1997,0,0,0,0,0,0,0,0,0,0,0,0,0
800_balas,5.8,11,5,6,45,5.6,5,2,3,40,3.2,1505,56
attack_of_the_mushroom_people,0,3,2,1,66,0,0,0,0,0,0,0,0
ucarmen-ekhayelitsha,7.4,20,19,1,95,7.8,7,7,0,100,3.2,1204,50
1148583-pom_poko,7,5,4,1,80,0,0,0,0,0,0,0,0
knockin-on-heavens-door,0,0,0,0,0,0,0,0,0,0,0,0,0
1023286-were_no_angels,5.1,18,9,9,50,0,1,1,0,100,2.9,2176,43
earrings_of_madame_de,8.7,22,22,0,100,7.7,5,5,0,100,4.3,591,94
wild_parrots_of_telegraph_hill,7.7,94,89,5,94,7.7,28,28,0,100,3.9,1161,83
ballad_of_jack_and_rose,5.7,110,51,59,46,5.6,34,15,19,44,3.4,2469,64
1139289-beauty_shop,5.3,114,43,71,37,5.8,28,14,14,50,3.3,11288,70
look_at_me,7.6,98,85,13,86,8,31,29,2,93,3.5,1003,66
dust_to_glory,6.2,68,41,27,60,6,21,12,9,57,4.2,728,86
1144274-sahara,5.2,171,66,105,38,5,34,15,19,44,3,24489,61
fever_pitch,6.2,172,110,62,63,6,38,19,19,50,3,14004,62
winter_solstice,6.4,80,48,32,60,6.8,25,18,7,72,3,420,44
10005057-smile,4,13,2,11,15,3.9,5,1,4,20,3.5,585,69
sinbad_and_the_eye_of_the_tiger,6,8,5,3,62,0,0,0,0,0,0,0,0
not_on_the_lips,7.1,8,6,2,75,0,2,2,0,100,3.1,663,48
krakatoa_east_of_java,3.7,6,0,6,0,0,0,0,0,0,0,0,0
rhinestone,2.8,9,1,8,11,0,1,0,1,0,2.5,1290,37
electra_glide_in_blue,6.2,8,6,2,75,0,0,0,0,0,0,0,0
bring-on-the-night,0,0,0,0,0,0,0,0,0,0,0,0,0
special_day,0,2,2,0,100,0,0,0,0,0,0,0,0
lhomme-qui-plantait-des-arbres-the-man-who-planted-trees,0,0,0,0,0,0,0,0,0,0,0,0,0
gold-digger-killer,0,0,0,0,0,0,0,0,0,0,0,0,0
blind_horizon,0,4,2,2,50,0,0,0,0,0,0,0,0
1010762-islands_in_the_stream,6.3,5,4,1,80,0,0,0,0,0,0,0,0
1008429-go_for_broke,0,4,1,3,25,0,0,0,0,0,0,0,0
1001806-battle_of_the_bulge,6.7,6,4,2,66,0,0,0,0,0,0,0,0
ringu-0,0,2,1,1,50,0,0,0,0,0,0,0,0
1144988-brothers,7.5,71,63,8,88,7.8,24,22,2,91,3.8,1141,84
1009293-hawaii,0,1,0,1,0,0,0,0,0,0,0,0,0
deserto_rosso,8.4,11,11,0,100,0,2,2,0,100,4.1,1182,86
sexmission,0,0,0,0,0,0,0,0,0,0,0,0,0
waterloo_bridge,6.4,5,4,1,80,0,1,1,0,100,4,1003,88
with_six_you_get_eggroll,0,2,2,0,100,0,0,0,0,0,0,0,0
the-big-day-jour-de-fete,8.2,13,13,0,100,0,1,1,0,100,4,736,83
big_store,5.3,9,6,3,66,0,0,0,0,0,0,0,0
my_name_is_ivan,8.6,9,9,0,100,0,1,1,0,100,4.2,1542,93
1201493-chant_of_jimmie_blacksmith,0,3,3,0,100,0,0,0,0,0,0,0,0
let_him_have_it,7.3,12,11,1,91,0,1,1,0,100,3.9,381,83
sunshine_cleaning,6.3,158,112,46,70,6.4,34,26,8,76,3.3,81677,59
eiger_sanction,6.4,12,9,3,75,0,1,1,0,100,0,0,0
f-for-fake,7.3,24,21,3,87,0,3,3,0,100,4.1,1945,89
amityville_horror,4.2,155,37,118,23,3.9,33,7,26,21,3.2,31070,64
act_of_violence,6.8,10,9,1,90,0,2,2,0,100,3.8,227,78
napola_elite_fur_den_fuhrer,6.5,38,26,12,68,6.6,13,9,4,69,3.9,1085,86
frisco_kid,5.8,14,8,6,57,0,1,0,1,0,3.3,1432,60
state_property_two,3.5,14,2,12,14,4,10,2,8,20,3.9,1114,82
year_of_the_yao,6.2,32,21,11,65,6.1,11,7,4,63,3.6,562,67
house_of_d,3.8,101,10,91,9,3.6,29,2,27,6,3.6,2769,74
palindromes,5.3,113,47,66,41,5.7,34,16,18,47,3.5,3088,70
lot_like_love,4.9,123,50,73,40,5,33,12,21,36,3.5,20461,76
kings_ransom,2.4,50,1,49,2,2.2,14,0,14,0,2.7,933,37
miracle_match,0,0,0,0,0,0,0,0,0,0,0,0,0
bridges_of_madison_county,7.2,40,36,4,90,7.9,9,9,0,100,3.6,11573,83
xxx2_state_of_the_union,3.8,135,22,113,16,3.9,31,4,27,12,2.9,20840,53
kingdom_of_heaven,5.5,185,72,113,38,5.9,37,19,18,51,3.5,82821,72
house_of_wax,4.3,148,37,111,25,4.5,30,6,24,20,2.8,39495,54
1144992-crash,7.1,197,148,49,75,7.1,39,30,9,76,4,98746,89
jiminy-glick-in-la-la-wood,4.6,44,10,34,22,4.7,19,4,15,21,2.6,694,31
mysterious_skin,7.2,99,83,16,83,7.6,29,26,3,89,4,9458,89
1013984-mischief,5.2,5,3,2,60,0,0,0,0,0,0,0,0
jubal,0,4,4,0,100,0,0,0,0,0,0,0,0
viva_maria,0,2,0,2,0,0,0,0,0,0,0,0,0
san_francisco,7.4,7,7,0,100,0,0,0,0,0,0,0,0
buying-the-cow,0,3,1,2,33,0,0,0,0,0,0,0,0
cocoanuts,7.5,19,18,1,94,0,2,2,0,100,3.6,1293,71
kids_return,0,4,4,0,100,0,0,0,0,0,0,0,0
off-the-map,6.6,92,64,28,69,6.6,26,18,8,69,3.8,818,82
crackerjack-molloy-boy-productions,6.5,5,5,0,100,0,0,0,0,0,0,0,0
dear_wendy,5.1,60,22,38,36,4.2,16,3,13,18,3.2,7054,54
1145385-unleashed,6.2,128,83,45,64,5.9,31,15,16,48,3.5,17781,77
leolo,8.3,9,9,0,100,0,3,3,0,100,4.1,1393,87
star_wars_3,7.2,253,202,51,79,6.6,43,29,14,67,3.1,198824,64
kicking_and_screaming,5.1,137,57,80,41,5,31,12,19,38,3,14260,51
monsterinlaw,4.2,162,26,136,16,3.9,40,5,35,12,3.2,50840,63
1090759-deep_blue_sea,5.7,89,51,38,57,5.8,22,14,8,63,2.8,26286,44
1143677-snow_walker,6.8,13,11,2,84,0,3,2,1,66,3.7,895,76
divorce_italian_style,7.9,16,16,0,100,7.8,5,5,0,100,4,1181,90
9_songs,4.4,92,23,69,25,4.5,29,8,21,27,2.7,3152,35
nabbeun-namja-bad-guy,5.2,31,13,18,41,5,10,3,7,30,3.6,1440,72
1157813-simon,5.6,5,3,2,60,0,4,2,2,50,4.1,338,87
december-7th-1942,0,0,0,0,0,0,0,0,0,0,0,0,0
madagascar,6,185,102,83,55,6,36,14,22,38,3.4,131512,70
somersault,6.9,64,53,11,82,6.8,18,15,3,83,3.2,9811,53
1046035-airborne,2.9,6,1,5,16,0,1,0,1,0,0,0,0
mad_hot_ballroom,7.1,115,96,19,83,7.5,32,31,1,96,3.8,2138,80
dominion_prequel_to_the_exorcist,4.7,43,13,30,30,4.7,15,4,11,26,2.7,5628,35
longest_yard,4.8,163,51,112,31,5.2,35,14,21,40,3.3,198675,67
saving_face,6.7,81,70,11,86,7,25,23,2,92,4,2669,87
cinderella_man,7.4,206,164,42,79,7.6,43,35,8,81,3.8,44272,88
sisterhood_of_the_traveling_pants,6.7,128,98,30,76,7.2,31,29,2,93,3.4,38616,78
lords_of_dogtown,6,141,77,64,54,6.5,33,20,13,60,3.6,15495,81
apres-vous,6,64,36,28,56,6.3,20,12,8,60,3.5,850,67
school_of_rock,7.8,188,172,16,91,8.2,39,38,1,97,3.2,183700,63
mr_and_mrs_smith,6,202,116,86,57,5.6,39,18,21,46,3.4,230941,63
the-adventures-of-sharkboy-and-lavagirl-in-3d,4.3,120,24,96,20,4,31,5,26,16,2.5,5829,42
high-tension-switchblade-romance,5.2,126,52,74,41,4.9,24,11,13,45,3.4,11124,68
1146572-honeymooners,3.6,109,15,94,13,3.6,30,4,26,13,2.8,2118,42
10005381-parineeta,0,2,2,0,100,0,1,1,0,100,3.8,1102,81
ladies_in_lavender,6.1,89,56,33,62,6.3,27,17,10,62,3.5,2044,65
its_all_gone_pete_tong,6.5,70,54,16,77,6.1,21,14,7,66,3.9,3974,87
innocent_voices,6.8,47,32,15,68,7.1,16,11,5,68,4.3,1831,93
1017021-quo_vadis,6.4,8,7,1,87,0,0,0,0,0,0,0,0
batman_begins,7.7,257,217,40,84,6.6,43,26,17,60,3.9,184482,90
perfect_man,3.2,117,6,111,5,3.5,31,3,28,9,3.2,49341,69
my_summer_of_love,7.4,87,78,9,89,7.8,30,29,1,96,3.5,3593,69
heights,6.3,101,65,36,64,5.8,29,16,13,55,3.6,1284,73
1190825-deal,0,4,2,2,50,0,2,0,2,0,2.7,714,28
10002635-bridge_of_san_luis_rey,2.9,24,1,23,4,2.8,11,0,11,0,2.7,689,34
10005178-saint_ralph,6.3,67,42,25,62,6.1,24,15,9,62,3.8,1289,83
herbie_fully_loaded,5.4,139,58,81,41,5.6,32,15,17,46,2.8,18840,54
yes_man,5.2,144,62,82,43,4.9,31,12,19,38,3.7,141478,72
land_of_the_dead,6.6,169,124,45,73,6.4,32,21,11,65,3.1,28194,56
bewitched,4.6,182,44,138,24,4.3,41,8,33,19,2.5,17310,39
rize,7,89,74,15,83,7,29,25,4,86,4,2579,84
me_and_you_and_everyone_we_know,7.4,108,88,20,81,7.6,35,29,6,82,3.9,12252,85
threeextremes,6.8,62,52,10,83,6.5,23,16,7,69,3.7,5014,75
edukators,6.5,75,52,23,69,6.4,22,14,8,63,4,6418,89
somebody_up_there_likes_me,6.7,10,8,2,80,0,3,3,0,100,3.9,753,86
cop_and_a_half,2.8,12,2,10,16,0,2,1,1,50,2.3,1861,33
room_service,5.8,10,7,3,70,0,0,0,0,0,0,0,0
at_the_circus,6.9,9,9,0,100,0,0,0,0,0,0,0,0
war_of_the_worlds,7,244,178,66,72,6.7,42,28,14,66,2.9,162092,45
billion_dollar_brain,0,4,2,2,50,0,1,0,1,0,3.1,957,45
march_of_the_penguins,7.8,163,153,10,93,7.6,38,35,3,92,3.5,18536,76
rebound,3.7,89,12,77,13,4,29,4,25,13,2.9,5853,52
dark_water,5.5,148,67,81,45,5.3,36,15,21,41,2.7,18535,38
beat_that_my_heart_skipped,7.2,91,77,14,84,6.9,28,22,6,78,3.9,3473,83
fantastic_four,4.5,200,54,146,27,4.7,34,10,24,29,3.2,95962,57
murderball,8.4,137,134,3,97,8.4,35,35,0,100,3.9,3228,87
saraband,7.9,78,73,5,93,8.2,26,24,2,92,3.9,1427,83
julie-johnson,0,0,0,0,0,0,0,0,0,0,0,0,0
wedding_crashers,6.7,180,135,45,75,6.9,38,28,10,73,3.5,215271,70
happy_endings,6,104,58,46,55,6,33,16,17,48,3.4,3035,63
chomps,0,2,0,2,0,0,0,0,0,0,0,0,0
1009649-hindenburg,5.1,11,5,6,45,0,1,0,1,0,3,497,40
staying_together,5.8,5,4,1,80,0,1,0,1,0,3.2,295,61
twin_sitters,0,0,0,0,0,0,0,0,0,0,0,0,0
russian_dolls,6.6,47,34,13,72,6.8,17,11,6,64,3.6,8145,76
hustle_and_flow,7.3,153,126,27,82,7.5,37,30,7,81,3.6,17513,80
hardware,6.1,9,5,4,55,0,1,0,1,0,3.2,1157,60
10008785-appaloosa,6.6,156,119,37,76,6.6,34,25,9,73,3.2,19629,55
island,5.4,184,74,110,40,5.2,36,14,22,38,3.3,41199,67
1001567-bad_news_bears,7.4,24,22,2,91,7.2,5,5,0,100,3.3,4926,74
devils_rejects,5.4,131,70,61,53,5.4,27,13,14,48,3.6,27834,79
last_days,5.9,111,64,47,57,6,35,23,12,65,3.1,5692,53
v_for_vendetta,6.8,233,169,64,72,6.2,37,23,14,62,3.9,226041,88
1142872-sky_high,6.5,124,90,34,72,6.6,27,18,9,66,3,28338,58
1146673-1146673-stealth,3.8,138,18,120,13,3.6,31,2,29,6,2.9,14786,50
must_love_dogs,5,145,50,95,34,5,32,11,21,34,3,16710,57
conjure,0,0,0,0,0,0,0,0,0,0,0,0,0
twice_in_a_lifetime,7.4,6,5,1,83,0,1,1,0,100,3,200,45
georgy_girl,7.1,9,8,1,88,0,0,0,0,0,0,0,0
serenity,7.1,176,143,33,81,7.1,33,28,5,84,3.8,60506,89
broken_flowers,7.4,184,160,24,86,7.4,40,34,6,85,3.3,21466,68
1055873-browning_version,6.7,16,13,3,81,0,3,1,2,33,3.5,322,63
the-heart-is-deceitful-above-all-things,5,49,20,29,40,3,15,1,14,6,3.6,2672,70
dukes_of_hazzard,3.6,164,22,142,13,3.7,37,8,29,21,2.9,27455,58
chumscrubber,4.9,58,20,38,34,4.8,8,3,5,37,3.5,6925,76
secuestro_express,5.7,42,22,20,52,6.2,13,8,5,61,3.2,1109,73
junebug,7.5,126,108,18,85,7.8,33,31,2,93,3.4,7517,72
deuce_bigelow_european_gigolo,2.8,100,10,90,10,3,24,2,22,8,2.7,16038,51
1149472-skeleton_key,5.3,147,56,91,38,5,33,8,25,24,3.1,23528,63
hard-four,0,0,0,0,0,0,0,0,0,0,0,0,0
great_raid,5.3,119,43,76,36,4.9,28,8,20,28,3.6,3417,73
10009261-asylum,0,2,0,2,0,0,1,0,1,0,2.2,1071,17
pretty_persuasion,5,76,25,51,32,4.4,27,4,23,14,3.4,2958,64
grizzly_man,8,134,125,9,93,8.3,35,35,0,100,3.6,9472,82
1135414-24th_day,3.7,14,3,11,21,3.8,8,2,6,25,3.4,768,60
prime_cut,5.8,10,7,3,70,0,1,1,0,100,3.3,584,60
best_of_everything,0,4,2,2,50,0,0,0,0,0,0,0,0
three_stooges_meet_hercules,0,3,0,3,0,0,0,0,0,0,0,0,0
race_with_the_devil,5,5,2,3,40,0,0,0,0,0,0,0,0
acacia_2004,0,0,0,0,0,0,0,0,0,0,0,0,0
my_date_with_drew,6,64,45,19,70,5.7,21,14,7,66,3.1,2652,53
duma,7.5,59,55,4,93,7.4,25,23,2,92,3.3,11201,57
40_year_old_virgin,7.2,179,153,26,85,7.1,36,31,5,86,3.6,141534,81
1149496-1149496-red_eye,6.7,178,141,37,79,7.2,37,33,4,89,3.2,32710,66
man_of_the_west,8.7,6,6,0,100,0,0,0,0,0,0,0,0
nightmare_on_elm_street_5_the_dream_child,4.1,27,8,19,29,0,4,1,3,25,2.9,17837,56
1153493-cache,7.8,128,113,15,88,8.2,31,29,2,93,3.5,16387,71
valiant,5,109,33,76,30,4.6,25,3,22,12,2.8,6330,39
brothers_grimm,5.1,177,66,111,37,4.8,34,10,24,29,2.9,36907,47
10005403-the_baxter,5.1,73,24,49,32,4.8,24,6,18,25,3.7,1793,76
cave,3.5,105,12,93,11,3,24,1,23,4,2.8,10980,38
undiscovered,3.2,66,5,61,7,3.5,24,3,21,12,3.1,1795,53
dirty_deeds,5.7,13,8,5,61,0,3,1,2,33,0,0,0
constant_gardener,7.6,181,151,30,83,8.2,36,33,3,91,3.5,31578,81
62,0,0,0,0,0,0,0,0,0,0,0,0,0
margaret_cho_assassin,4.7,24,9,15,37,5.1,12,6,6,50,3.3,467,61
just_like_heaven,5.7,148,84,64,56,5.2,30,12,18,40,3.6,90795,77
proof,6.4,138,87,51,63,6.4,34,20,14,58,3.2,15629,57
1151780-venom,3.1,62,6,56,9,3.5,19,3,16,15,2.6,2557,30
cry-wolf,4,43,10,33,23,4.6,10,4,6,40,3,9727,57
everything_is_illuminated,6.5,118,79,39,66,6.3,30,17,13,56,3.9,17347,88
thumbsucker,6.7,107,75,32,70,6.8,27,19,8,70,3.3,10573,68
thing_about_my_folk,5.5,64,28,36,43,5,20,8,12,40,2.8,3150,40
in_old_chicago,0,3,1,2,33,0,0,0,0,0,0,0,0
my-stupid-neighbor,0,0,0,0,0,0,0,0,0,0,0,0,0
revenge_of_the_ninja,0,0,0,0,0,0,0,0,0,0,0,0,0
1008437-go_west,6.5,9,8,1,88,0,0,0,0,0,0,0,0
1155622-why_we_fight,7,108,86,22,79,7.1,32,24,8,75,3.3,6585,79
gertrud,7.7,9,6,3,66,0,1,0,1,0,3.8,476,77
come-drink-with-me,0,0,0,0,0,0,0,0,0,0,0,0,0
doom,3.9,128,24,104,18,3.8,24,4,20,16,2.7,28789,47
dominos,0,0,0,0,0,0,0,0,0,0,0,0,0
waiting,4.2,87,26,61,29,3.9,25,6,19,24,3.4,35090,76
aeon_flux,3.3,102,10,92,9,3.5,19,2,17,10,2.9,50363,47
unfinished_life,5.9,140,74,66,52,5.4,32,14,18,43,3.3,13634,65
yes_man,5.2,144,62,82,43,4.9,31,12,19,38,3.7,141478,72
1031653-woyzeck,7.3,11,9,2,81,0,2,1,1,50,3.8,1117,79
the-nameless,4.9,6,2,4,33,0,0,0,0,0,0,0,0
flightplan,5.3,169,63,106,37,5.5,35,13,22,37,3.2,35131,56
corpse_bride,7.2,182,152,30,83,7.6,34,31,3,91,3.5,98441,76
green_street_hooligans,5.5,61,28,33,45,5.4,19,9,10,47,3.9,56992,87
history_of_violence,7.9,201,175,26,87,8.4,36,34,2,94,3.4,45849,68
charles-dickens-the-man-who-asked-for-more,0,0,0,0,0,0,0,0,0,0,0,0,0
greatest_game_ever_played,6.2,109,68,41,62,5.7,27,15,12,55,3.6,15763,76
1151898-capote,8.2,179,161,18,89,8.6,39,39,0,100,3.5,35934,72
final_fantasy_7_advent_children,5.7,6,2,4,33,0,0,0,0,0,0,0,0
1155198-cote_dazur,5.6,50,25,25,50,5,16,7,9,43,3.5,393,63
california_roll,0,0,0,0,0,0,0,0,0,0,0,0,0
secret_life_of_daltry_calhoun,3.6,28,2,26,7,3.8,9,0,9,0,2.6,4398,34
into_the_blue,4,123,26,97,21,4.5,31,10,21,32,3.1,24229,67
prize_winner_of_defiance_ohio,6.1,79,46,33,58,6.1,28,14,14,50,3.2,7811,55
mirrormask,5.9,87,47,40,54,5.6,26,11,15,42,3.6,20173,77
1185734-innocence,6.7,17,11,6,64,6.9,8,6,2,75,3.7,1170,73
indiana_jones_and_the_kingdom_of_the_crystal_skull,6.9,246,190,56,77,6.1,41,25,16,60,3.4,252104,59
francesco_giullare_di_dio,8.4,14,14,0,100,0,2,2,0,100,3.9,443,84
wallace_and_gromit_curse_of_the_wererabbit,8.1,172,163,9,94,7.8,35,33,2,94,3.4,30852,72
kiss_kiss_bang_bang,7.4,146,122,24,83,7,35,28,7,80,3.7,46555,83
a-bittersweet-life-dalkomhan-insaeng,8.1,8,8,0,100,0,0,0,0,0,0,0,0
1159353-darwins_nightmare,7.6,51,47,4,92,7.5,20,18,2,90,3.9,1596,83
beowulf_and_grendel,5.4,33,16,17,48,5.2,13,5,8,38,2.9,7530,43
1148076-no_direction_home_bob_dylan,8,14,13,1,92,0,3,3,0,100,4.3,3390,94
1158528-goal,5.2,80,35,45,43,5.2,23,10,13,43,3.7,33414,77
factotum,6.8,111,84,27,75,6.5,29,17,12,58,3.2,9868,51
dont_come_knocking,5.4,100,42,58,42,5.4,27,11,16,40,3,13487,40
in_her_shoes,6.9,162,121,41,74,6.4,38,23,15,60,3.2,31531,65
