id,title,year,imdbID,rtID
26151,Au hasard Balthazar,1966,60138,balthazar
26152,Batman,1966,60153,batman_the_movie
26155,Khartoum,1966,60588,khartoum
26158,Ostre sledované vlaky,1966,60802,closely-watched-trains
26159,Tôkyô nagaremono,1966,61101,tokyo_drifter
26163,Dont Look Back,1967,61589,dont-look-back
26170,La mariée était en noir,1968,61955,bride_wore_black
26171,Play Time,1967,62136,playtime
26172,Grosse Pointe Blank,1997,119229,grosse_pointe_blank
26174,Shooting Dogs,2005,420901,beyond-the-gates
26176,Titicut Follies,1967,62374,titicut_follies
26178,Two for the Road,1967,62407,two_for_the_road
26181,The War Wagon,1967,62472,star_wagon
26185,Dracula Has Risen from the Grave,1968,62909,dracula_has_risen_from_the_grave
26187,Head,1968,63049,monkees-in-head
26189,"I Love You, Alice B. Toklas!",1968,63115,i-love-you-alice-b-toklas1968
26198,"Yours, Mine and Ours",2005,443295,yours_mine_and_ours
26199,Alice's Restaurant,1969,64002,alices_restaurant
26203,Colossus: The Forbin Project,1970,64177,colossus_the_forbin_project
26208,Ma nuit chez Maud,1969,64612,my_night_at_mauds
26211,More,1969,64694,more
26222,Dodesukaden,1970,65649,dodesukaden-clickety-clack
26225,Le genou de Claire,1970,65772,claires_knee
26226,"Hi, Mom!",1970,65836,hi_mom
26228,En kärlekshistoria,1970,65955,a-swedish-love-story
26230,On a Clear Day You Can See Forever,1970,66181,on_a_clear_day_you_can_see_forever
26231,Performance,1970,66214,performance
26240,The Beguiled,1971,66819,beguiled
26241,The Devil's Advocate,1997,118971,devils_advocate
26242,Duel,1971,67023,1006345-duel
26246,Johnny Got His Gun,1971,67277,johnny_got_his_gun
26249,Lo chiamavano Trinità...,1970,67355,they_call_me_trinity
26251,Mon oncle Antoine,1971,67439,mon_oncle_antoine
26258,El topo,1970,67866,el_topo
26265,Dr. Phibes Rises Again,1972,68503,dr_phibes_rises_again
26269,Kozure ôkami: Ko wo kashi ude kashi tsukamatsuru,1972,68815,
26270,Kozure Ôkami: Sanzu no kawa no ubaguruma,1972,68816,lone_wolf_and_cub_baby_cart_at_the_river_styx
26271,Lady Sings the Blues,1972,68828,lady_sings_the_blues
26277,Slither,2006,439815,slither
26280,Traffic,2000,181865,1103281-traffic
26283,Charley Varrick,1973,69865,charley_varrick
26285,Dark Star,1974,69945,dark_star
26289,Emperor of the North Pole,1973,70030,1162563-emperor_of_the_north
26294,Il mio nome è Nessuno,1973,70215,my_name_is_nobody
26301,Save the Tiger,1973,70640,save_the_tiger
26302,Scarecrow,1973,70643,1018318-scarecrow
26303,The Banger Sisters,2002,280460,banger_sisters
26306,Theater of Blood,1973,70791,theatre_of_blood
26313,California Split,1974,71269,california_split
26318,Le fantôme de la liberté,1974,71487,phantom_of_liberty
26323,The Groove Tube,1974,71583,groove_tube
26326,The Holy Mountain,1973,71615,holy_mountain
26336,The Adventure of Sherlock Holmes' Smarter Brother,1975,72608,adventure_of_sherlock_holmes_smarter_brother
26339,Dolemite,1975,72895,dolemite
26345,The Great Waldo Pepper,1975,73075,great_waldo_pepper
26349,Night Moves,1975,73453,night_moves
26350,Professione: reporter,1975,73580,the-passenger-professione-reporter
26359,Novecento,1976,74084,1000039-1900
26360,L'argent de poche,1976,74152,small_change
26364,From Noon Till Three,1976,74553,from_noon_till_three
26366,Harlan County U.S.A.,1976,74605,harlan_county_usa
26371,The Missouri Breaks,1976,74906,
26375,Silver Streak,1976,75223,1019017-silver_streak
26379,Jesus of Nazareth,1977,75520,jesus_of_nazareth-1977
26386,High Anxiety,1977,76141,high_anxiety
26388,The Hound of the Baskervilles,1959,52905,1010004-hound_of_the_baskervilles
26391,Gangs of New York,2002,217505,gangs_of_new_york
26393,Sorcerer,1977,76740,1019441-sorcerer
26394,The Turning Point,1977,76843,1022131-turning_point
26398,Capricorn One,1977,77294,capricorn_one
26404,In Praise of Older Women,1978,77728,
26413,Se ying diu sau,1978,78252,snake_in_the_eagles_shadow
26414,Wedding Crashers,2005,396269,wedding_crashers
26422,Hair,1979,79261,hair
26425,The In-Laws,2003,314786,inlaws
26431,Opening Night,1977,79672,opening_night
26462,Bad Boys,1995,112442,1062483-bad_boys
26464,Blue Thunder,1983,85255,
26465,D.C. Cab,1983,85387,dc_cab
26472,El Norte,1983,85482,el_norte
26476,Merry Christmas Mr. Lawrence,1983,85933,merry_christmas_mr_lawrence
26479,The Pirates of Penzance,1983,86112,1016365-pirates_of_penzance
26483,Rock & Rule,1983,86203,rock-rule
26485,Rumble Fish,1983,86216,rumble_fish
26487,Star 80,1983,86355,star_80
26488,The Star Chamber,1983,86356,star_chamber
26491,To Be or Not to Be,1942,35446,1021557-to_be_or_not_to_be
26492,Twilight Zone: The Movie,1983,86491,twilight_zone_the_movie
26494,SubUrbia,1996,120238,1075781-suburbia
26495,Yellowbeard,1983,86618,yellowbeard
26497,Another Country,1984,86904,another_country
26498,Boy Meets Girl,1984,86994,1032409-boy_meets_girl
26504,Cloak & Dagger,1984,87065,1004370-cloak_and_dagger
26509,Electric Dreams,1984,87197,1006510-electric_dreams
26513,The Ice Pirates,1984,87451,ice_pirates
26521,Racing with the Moon,1984,87968,racing_with_the_moon
26524,The Times of Harvey Milk,1984,88275,times_of_harvey_milk
26527,¿Qué he hecho yo para merecer esto!!,1984,88461,what_have_i_done_to_deserve_this
26544,Heaven Help Us,1985,89264,heaven_help_us
26547,Ging chat goo si,1985,89374,police_story
26550,Mishima: A Life in Four Chapters,1985,89603,mishima_a_life_in_four_chapters
26554,The Quiet Earth,1985,89869,quiet_earth
26555,Spies Like Us,1985,90056,spies_like_us
26558,The Stuff,1985,90094,stuff
26561,Vision Quest,1985,90270,vision_quest
26562,White Nights,1985,90319,white-nights
26564,'Round Midnight,1986,90557,round_midnight
26566,The Best of Times,1986,90713,1002178-best_of_times
26567,Club Paradise,1986,90856,paradise-1986
26577,Nobody's Fool,1986,91642,1015224-nobodys_fool
26578,Offret,1986,91670,1018055-sacrifice
26585,Ying hung boon sik,1986,92263,better_tomorrow
26599,La ley del deseo,1987,93412,law_of_desire
26603,Prince of Darkness,1987,93777,prince_of_darkness
26606,Sien nui yau wan,1987,93978,chinese_ghost_story
26614,The Bourne Identity,2002,258463,bourne_identity
26616,Cobra Verde,1987,94888,cobra_verde
26629,Killer Klowns from Outer Space,1988,95444,killer_klowns_from_outer_space
26649,Lonesome Dove,1989,96639,
26662,Majo no takkyûbin,1989,97814,cat-girl-kiki
26663,Monsieur Hire,1989,97904,monsieur_hire
26676,Almost an Angel,1990,99018,almost_an_angel
26677,Black Rainbow,1989,99143,black_rainbow
26680,Cry-Baby,1990,99329,cry-baby
26681,Die xue jie tou,1990,99426,1054247-bullet_in_the_head
26682,New York Beat Movie,1981,208993,new-york-beat-movie-downtown-81
26686,Ghost Dad,1990,99654,ghost_dad
26688,Hard to Kill,1990,99739,hard_to_kill
26693,It,1990,99864,stephen-kings-it1990
26694,Ju Dou,1990,99902,ju_dou
26695,The Krays,1990,99951,krays
26696,Lionheart,1990,100029,1032883-lionheart
26698,Narrow Margin,1990,100224,1030146-narrow_margin
26700,Nuns on the Run,1990,100280,nuns_on_the_run
26704,State of Grace,1990,100685,state_of_grace
26713,A Fei zheng chuan,1990,101258,days_of_being_wild
26726,Predator,1987,93773,predator
26729,Hearts of Darkness: A Filmmaker's Apocalypse,1991,102015,hearts_of_darkness_a_filmmakers_apocalypse
26734,A Kiss Before Dying,1956,49414,1101255-kiss_before_dying
26743,Omohide poro poro,1991,102587,omohide_poro_poro
26744,Once Around,1991,102590,once_around
26745,Other People's Money,1991,102609,other_peoples_money
26746,Out for Justice,1991,102614,out_for_justice
26750,Quigley Down Under,1990,102744,quigley_down_under
26758,Tous les matins du monde,1991,103110,tous_les_matins_du_monde
26770,Diggstown,1992,104107,diggstown
26776,Kurenai no buta,1992,104652,porco_rosso
26778,Ladybugs,1992,104670,ladybugs
26782,The Mambo Kings,1992,104802,mambo_kings
26788,Qiu Ju da guan si,1992,105197,story_of_qiu_ju
26791,Shining Through,1992,105391,shining_through
26792,Sidekick,2005,410603,sidekick
26796,Un coeur en hiver,1992,105682,un_coeur_en_hiver
26803,Änglagård,1992,105916,house_of_angels
26810,Bad Boy Bubby,1993,106341,1144115-bad_boy_bubby
26811,Bai fa mo nu zhuan,1993,106342,bride_with_white_hair
26812,Barbarians at the Gate,1993,106356,barbarians_at_the_gate
26819,Kakushi-toride no san-akunin,1958,51808,1009583-hidden_fortress
26828,Mr. Nanny,1993,107612,mr_nanny
26834,Philadelphia Experiment II,1993,107819,philadelphia_experiment_2
26838,The Snapper,1993,108170,snapper
26840,Sonatine,1993,108188,sonatine
26841,Splitting Heirs,1993,108207,splitting_heirs
26842,Tai ji: Zhang San Feng,1993,108281,tai-chi-warriors
26861,Freaked,1993,109838,freaked
26865,Jing wu ying xiong,1994,110200,fist-of-legend
26870,Major League II,1994,110442,major_league_2
26875,Una pura formalità,1994,110917,pure_formality
26898,Gonin,1995,113194,gonin
26901,The Last of the Mohicans,1992,104691,1040678-last_of_the_mohicans
26903,Mimi wo sumaseba,1995,113824,whisper-of-the-heart
26915,Tromeo and Juliet,1996,114733,tromeo-and-juliet
26934,Sik san,1996,116426,god-of-cookery
26939,Kauas pilvet karkaavat,1996,116752,kauas-pilvet-karkaavat-drifting-clouds-far-away-the-clouds-escape
26950,Sgt. Kabukiman N.Y.P.D.,1990,117609,sgt-kabukiman-nypd
26965,Beautiful Boxer,2003,401248,beautiful_boxer
26974,Gummo,1997,119237,gummo
26976,Chicago Cab,1997,119278,hellcab
26982,Men with Guns,1997,119657,1082798-men_with_guns
26985,Nirvana,1997,119794,1140962-nirvana
26989,Perdita Durango,1997,119879,dance_with_the_devil
26996,Safe House,1998,120051,1097142-safe_house
27005,Interview,2007,480269,10007916_interview
27020,Gia,1998,123865,
27022,Thursday,1998,124901,thursday
27109,Shurayukihime,1973,158714,lady-snowblood
27114,Takedown,2000,159784,takedown_2000
27186,Kirikou et la sorcière,1998,181627,kirikou_and_the_sorceress
27193,Taxi 2,2000,183869,taxi_2
27255,Bad ma ra khahad bord,1999,209463,wind_will_carry_us
27266,2046,2004,212712,2046
27271,Gohatto,1999,213682,1101319-taboo
27316,Ruang talok 69,1999,235154,6ixtynin9
27317,Ôdishon,1999,235198,audition_1999
27338,The Hole,2001,242527,1125456-hole
27340,The Sleeping Dictionary,2003,242888,sleeping_dictionary
27362,Kabhi Khushi Kabhie Gham...,2001,248126,kabhi-khushi-kabhie-gham
27368,Astérix & Obélix: Mission Cléopâtre,2002,250223,asterix-obelix-mission-cleopatre
27370,Late Night Shopping,2001,250491,1136907-late_night_shopping
27376,Der Tunnel,2001,251447,the-tunnel
27391,The Laramie Project,2002,257850,laramie_project
27397,Gongdong gyeongbi guyeok JSA,2000,260991,jsa-joint-security-area-aka-gongdong-gyeongbi-guyeok
27402,Dagon,2001,264508,dagon
27408,Ripley's Game,2002,265651,ripleys_game
27410,Conspiracy,2008,1043838,conspiracy
27416,Jalla! Jalla!,2000,269389,jalla-jalla-the-best-mans-wedding
27432,The Beautiful Country,2004,273108,story-of-a-beautiful-country
27434,Darkness,2002,273517,darkness
27436,Mockingbird Don't Sing,2001,273822,mockingbird_dont_sing
27450,Blueberry,2004,276830,blueberry
27456,Shackleton's Antarctic Adventure,2001,280105,shackletons-antarctic-adventure
27491,Kairo,2001,286751,1113170-pulse
27509,Carolina,2003,289889,1131316-carolina
27513,Hundstage,2001,290661,dog_days
27523,Yeopgijeogin geunyeo,2001,293715,my_sassy_girl
27528,The Warriors,1979,80120,1023205-warriors
27537,Nothing Is Private,2007,787523,towelhead
27555,Fubar,2002,302585,fubar
27563,Katakuri-ke no kôfuku,2001,304262,strange_faces_of_japanese_cinema
27564,Sex Is Comedy,2002,304678,sex_is_comedy
27573,Stratosphere Girl,2004,306097,
27584,Dead End,2003,308152,10003925-dead_end
27587,Pure,2002,308772,
27592,Boksuneun naui geot,2002,310775,sympathy-for-mr-vengeance-boksuneun-naui-geot
27604,Jisatsu sâkuru,2001,312843,1125611-suicide_club
27608,Immortel (ad vitam),2004,314063,1144306-immortal
27611,Battlestar Galactica,2003,314979,battlestar-gallactica
27618,A Sound of Thunder,2005,318081,sound_of_thunder
27620,Stupeur et tremblements,2003,318725,fear_and_trembling
27627,Oasis,2002,320193,1133147-oasis
27636,Herr Lehmann,2003,322545,herr-lehmann-berlin-blues
27644,Ricordati di me,2003,323807,remember_me_my_love
27648,Bright Young Things,2003,325123,bright_young_things
27660,The Animatrix,2003,328832,animatrix
27664,The Brown Bunny,2003,330099,brown_bunny
27674,11:14,2003,331811,1114
27679,Xiao cheng zhi chun,2002,332831,springtime-in-a-small-town
27685,Bring It on Again,2004,334965,bring_it_on_again
27689,Les rivières pourpres II - Les anges de l'apocalypse,2004,337103,1141488-crimson_rivers_2_angels_of_the_apocalypse
27700,Ondskan,2003,338309,1157810-evil
27706,Lemony Snicket's A Series of Unfortunate Events,2004,339291,lemony_snicket
27716,De grønne slagtere,2003,342492,green_butchers
27721,Un long dimanche de fiançailles,2004,344510,very_long_engagement
27722,Ruang rak noi nid mahasan,2003,345549,last_life_in_the_universe
27727,Gegen die Wand,2004,347048,punk-drunk-love-the-images-of-mick-rock
27728,Innocence,2004,347246,ghost_in_the_shell_2_innocence
27731,Neko no ongaeshi,2002,347618,cat_returns
27734,Country of My Skull,2004,349260,in_my_country
27735,Unstoppable,2004,349889,
27736,Te doy mis ojos,2003,350193,te_doy_mis_ojos
27741,Tasogare Seibei,2002,351817,twilight_samurai
27744,La finestra di fronte,2003,352343,facing_windows
27746,Ginger Snaps: Unleashed,2004,353489,ginger_snaps_2_unleashed
27765,Trauma,2004,363143,10003310-trauma
27768,Confidences trop intimes,2004,363532,1132500-intimate_strangers
27772,Ju-on,2002,364385,
27773,Oldeuboi,2003,364569,oldboy
27776,Feux rouges,2004,365190,red_lights
27778,Ginger Snaps Back: The Beginning,2004,365265,ginger_snaps_back
27783,El abrazo partido,2004,366137,lost_embrace
27788,The Jacket,2005,366627,jacket
27790,20 Million Miles to Earth,1957,50084,20_million_miles_to_earth
27792,The Saddest Music in the World,2003,366996,saddest_music_in_the_world
27797,O Homem Que Copiava,2003,367859,man_who_copied
27801,Ong-bak,2003,368909,ongbak
27803,Mar adentro,2004,369702,sea_inside
27808,Spanglish,2004,371246,spanglish
27812,Festival Express,2003,372279,festival_express
27815,Les choristes,2004,372824,chorus_les_choristes
27816,Saints and Soldiers,2003,373283,saints_and_soldiers
27820,Die Geschichte vom weinenden Kamel,2003,373861,story_of_the_weeping_camel
27821,The Interpreter,2005,373926,interpreter
27822,Open Water,2003,374102,open_water
27826,Touch of Pink,2004,374277,touch_of_pink
27828,De zaak Alzheimer,2003,374345,memory_of_a_killer
27830,Bobby Jones: Stroke of Genius,2004,375104,bobby_jones_stroke_of_genius
27831,Layer Cake,2004,375912,layer_cake
27833,Silver City,2004,376890,
27834,Vozvrashchenie,2003,376968,the-return-2003
27837,Flight of the Phoenix,2004,377062,flight_of_the_phoenix
27838,Mean Creek,2004,377091,mean_creek
27839,The Ring Two,2005,377109,ring_two
27841,The Visual Bible: The Gospel of John,2003,377992,gospel_of_john
27843,Machuca,2004,378284,machuca
27846,The Corporation,2003,379225,corporation
27850,The Yes Men,2003,379593,yes_men
27851,Ae Fond Kiss...,2004,380366,1140811-fond_kiss
27857,Så som i himmelen,2004,382330,saa_som_i_himmelen
27864,She Hate Me,2004,384533,she_hate_me
27865,Azumi,2003,384819,azumi2003
27866,In My Father's Den,2004,385017,in_my_fathers_den
27869,Taegukgi hwinalrimyeo,2004,386064,taegukgi_the_brotherhood_of_war
27873,Metallica: Some Kind of Monster,2004,387412,metallica_some_kind_of_monster
27874,Going the Distance,2004,388285,10004352-going_the_distance
27875,Redemption: The Stan Tookie Williams Story,2004,388367,redemption
27876,Schultze Gets the Blues,2003,388395,schultze_gets_the_blues
27878,Born Into Brothels: Calcutta's Red Light Kids,2004,388789,born_into_brothels
27879,Dig!,2004,388888,dig
27882,Riding Giants,2004,389326,riding_giants
27884,Word Wars,2004,390632,word_wars
27888,When Will I Be Loved,2004,396271,when_will_i_be_loved
27899,What the #$*! Do We (K)now!?,2004,399877,what_the__do_we_know
27904,A Scanner Darkly,2006,405296,scanner_darkly
27905,Casshern,2004,405821,10004734-casshern
27912,Outfoxed: Rupert Murdoch's War on Journalism,2004,418038,outfoxed
30659,Noel,2004,383534,noel
30701,Campanadas a medianoche,1965,59012,1209327-chimes_at_midnight
30707,Million Dollar Baby,2004,405159,million_dollar_baby
30712,The Narrow Margin,1952,44954,10004890-narrow_margin
30721,Hell Is for Heroes,1962,56062,hell_is_for_heroes
30745,Gokudô kyôfu dai-gekijô: Gozu,2003,361668,gozu
30747,Bu san,2003,377556,goodbye-dragon-inn
30749,Hotel Rwanda,2004,395169,hotel_rwanda
30783,Sei donne per l'assassino,1964,58567,sei-donne-per-lassassino-blood-and-black-lace-six-women-for-the-murderer
30793,Charlie and the Chocolate Factory,2005,367594,fly-thought-on-golden-wings
30803,Bin-jip,2004,423866,3-iron
30810,The Life Aquatic with Steve Zissou,2004,362270,yves-st-laurent-his-life-and-times
30812,The Aviator,2004,338751,aviator
30816,The Phantom of the Opera,2004,293508,phantom_of_the_opera
30818,Beyond the Sea,2004,363473,beyond_the_sea
30820,The Woodsman,2004,361127,woodsman
30822,In Good Company,2004,385267,in_good_company
30825,Meet the Fockers,2004,290002,meet_the_fockers
30846,The Assassination of Richard Nixon,2004,364961,assassination_of_richard_nixon
30848,A Love Song for Bobby Long,2004,369672,love_song_for_bobby_long
30850,The Merchant of Venice,2004,379889,merchant_of_venice
30883,Fat Albert,2004,396592,fat_albert
30890,Le chiavi di casa,2004,345032,chiavi_di_casa
30892,In the Realms of the Unreal,2004,390123,in_the_realms_of_the_unreal
30894,White Noise,2005,375210,white_noise
30896,Underclassman,2005,373416,underclassman
30898,The Upside of Anger,2005,365885,upside_of_anger
30942,Arrowhead,1953,45518,arrowhead
30949,The Grateful Dead,1977,76104,the-grateful-dead
30952,Last Train from Gun Hill,1959,52993,last_train_from_gun_hill
30954,The Naked Jungle,1954,47264,naked_jungle
30970,A Handful of Dust,1988,95274,handful_of_dust
30977,The Pickle,1993,107824,pickle
30981,Wetherby,1985,90310,wetherby
30991,Powwow Highway,1989,98112,powwow_highway
30994,Little Miss Marker,1934,25410,
30996,Little Miss Marker,1934,25410,
31000,Sweet Liberty,1986,92035,sweet_liberty
31004,La vie promise,2002,295004,vie_promise
31011,It's All True,1993,107233,its_all_true
31026,The Phantom of the Opera,2004,293508,phantom_of_the_opera
31030,I Remember Mama,1948,40458,i_remember_mama
31032,The Last Horror Movie,2003,319728,last_horror_movie
31035,Testament,1983,86429,testament
